Mã hàng hóa / HS code	HS code 8 số	Ngày bắt đầu hiệu lực	Ngày kết thúc hiệu lực	Tên hàng hóa tiếng Trung	Thuế suất GTGT/VAT	Thuế suất hoàn thuế xuất khẩu	Unnamed: 7	Unnamed: 8
70171000	70171000	2026-04-01	2100-12-31	实验室,卫生及配药用	13	0.0	4611-03-13	7341-05-15
70172000	70172000	2026-04-01	2100-12-31	其他玻璃制实验室等用	13	0.0	4611-03-13	7341-05-15
70179000	70179000	2026-04-01	2100-12-31	其他实验室、卫生及配	13	0.0	4611-03-13	7341-05-15
70181000	70181000	2026-04-01	2100-12-31	玻璃珠,仿珍珠及类似	13	0.0	4611-03-13	7341-05-15
70182000	70182000	2026-04-01	2100-12-31	直径≤1mm的玻璃珠	13	0.0	4611-03-13	7341-05-15
70189000	70189000	2026-04-01	2100-12-31	灯工方法制的玻璃塑像	13	0.0	4611-03-13	7341-05-15
70198010	70198010	2026-04-01	2100-12-31	玻璃棉制的垫	13	0.0	4611-03-13	7341-05-15
70199099	70199099	2026-04-01	2100-12-31	其他玻璃纤维及其制品	13	0.0	4611-03-13	7341-05-15
70200011	70200011	2026-04-01	2100-12-31	导电玻璃	13	0.0	4611-03-13	7341-05-15
70200013	70200013	2026-04-01	2100-12-31	熔融石英或其他熔融硅	13	0.0	4611-03-13	7341-05-15
70200091	70200091	2026-04-01	2100-12-31	保温瓶或其他保温容器	13	0.0	4611-03-13	7341-05-15
85414200	85414200	2026-04-01	2100-12-31	未装在组件内或组装成	13	0.0	4611-03-13	7341-05-15
85414300	85414300	2026-04-01	2100-12-31	已装在组件内或组装成	13	0.0	4611-03-13	7341-05-15
8543400090	85434000	2026-04-01	2100-12-31	其他电子烟及类似的个	13	0.0	4611-03-13	7341-05-15
8506101110	85061011	2026-04-01	2026-12-31	扣式无汞碱性锌锰的原	13	6.0	4611-03-13	4638-09-25
8506101210	85061012	2026-04-01	2026-12-31	圆柱形无汞碱性锌锰的	13	6.0	4611-03-13	4638-09-25
8506101910	85061019	2026-04-01	2026-12-31	其他无汞碱性锌锰的原	13	6.0	4611-03-13	4638-09-25
8506101990	85061019	2026-04-01	2026-12-31	其他含汞碱性锌锰的原	13	6.0	4611-03-13	4638-09-25
8506109010	85061090	2026-04-01	2026-12-31	其他无汞二氧化锰的原	13	6.0	4611-03-13	4638-09-25
8506109090	85061090	2026-04-01	2026-12-31	其他含汞二氧化锰的原	13	6.0	4611-03-13	4638-09-25
8506400010	85064000	2026-04-01	2026-12-31	氧化银的原电池及原电	13	6.0	4611-03-13	4638-09-25
8506400090	85064000	2026-04-01	2026-12-31	氧化银的原电池及原电	13	6.0	4611-03-13	4638-09-25
85065000	85065000	2026-04-01	2026-12-31	锂的原电池及原电池组	13	6.0	4611-03-13	4638-09-25
8506600010	85066000	2026-04-01	2026-12-31	锌空气的原电池及原电	13	6.0	4611-03-13	4638-09-25
8506600090	85066000	2026-04-01	2026-12-31	锌空气的原电池及原电	13	6.0	4611-03-13	4638-09-25
8506800011	85068000	2026-04-01	2026-12-31	无汞燃料电池	13	6.0	4611-03-13	4638-09-25
8506800019	85068000	2026-04-01	2026-12-31	其他无汞原电池及原电	13	6.0	4611-03-13	4638-09-25
8506800091	85068000	2026-04-01	2026-12-31	含汞燃料电池	13	6.0	4611-03-13	4638-09-25
8506800099	85068000	2026-04-01	2026-12-31	其他含汞原电池及原电	13	6.0	4611-03-13	4638-09-25
85069010	85069010	2026-04-01	2026-12-31	二氧化锰原电池或原电	13	6.0	4611-03-13	4638-09-25
85069090	85069090	2026-04-01	2026-12-31	其他原电池组或原电池	13	6.0	4611-03-13	4638-09-25
85075000	85075000	2026-04-01	2026-12-31	镍氢蓄电池	13	6.0	4611-03-13	4638-09-25
85076000	85076000	2026-04-01	2026-12-31	锂离子蓄电池	13	6.0	4611-03-13	4638-09-25
85078030	85078030	2026-04-01	2026-12-31	全钒液流电池	13	6.0	4611-03-13	4638-09-25
85078090	85078090	2026-04-01	2026-12-31	其他蓄电池	13	6.0	4611-03-13	4638-09-25
85079090	85079090	2026-04-01	2026-12-31	其他蓄电池零件	13	6.0	4611-03-13	4638-09-25
商品码版本	商品码版本	2026-03-01	2100-12-31	CMCODE2026A_20260228		0.0	4608-04-22	7341-05-15
0712909920	07129099	2026-01-01	2100-12-31	甜玉米种子	9	0.0	4602-03-23	7341-05-15
07129099201	07129099	2026-01-01	2100-12-31	免税的甜玉米种子		0.0	4602-03-23	7341-05-15
07129099202	07129099	2026-01-01	2100-12-31	按9％征税的甜玉米种	9	9.0	4602-03-23	7341-05-15
08134090	08134090	2026-01-01	2100-12-31	其他干果(品目0801至0	9	9.0	4602-03-23	7341-05-15
12112021	12112021	2026-01-01	2100-12-31	鲜或干的野生人参	9	9.0	4602-03-23	7341-05-15
12112029	12112029	2026-01-01	2100-12-31	冷或冻的野生人参	9	9.0	4602-03-23	7341-05-15
12112031	12112031	2026-01-01	2100-12-31	其他鲜的林下山参	9	9.0	4602-03-23	7341-05-15
12112032	12112032	2026-01-01	2100-12-31	其他干的林下山参	9	9.0	4602-03-23	7341-05-15
12112039	12112039	2026-01-01	2100-12-31	其他冷、冻的林下山参	9	9.0	4602-03-23	7341-05-15
12112099	12112099	2026-01-01	2100-12-31	其他冷、冻的人参	9	9.0	4602-03-23	7341-05-15
12119032	12119032	2026-01-01	2100-12-31	鲜、冷、冻或干的胖大	9	9.0	4602-03-23	7341-05-15
15149900	15149900	2026-01-01	2100-12-31	精制非低芥子酸菜子油	13,9	0.0	4602-03-23	7341-05-15
2710191300	27101913	2026-01-01	2100-12-31	生物航空煤油	13	9.0	4602-03-23	7341-05-15
27101913001	27101913	2026-01-01	2100-12-31	生物航空煤油	13	9.0	4602-03-23	7341-05-15
2710191400	27101914	2026-01-01	2100-12-31	其他航空煤油，包括石	13	9.0	4602-03-23	7341-05-15
27101914001	27101914	2026-01-01	2100-12-31	其他航空煤油，包括石	13	9.0	4602-03-23	7341-05-15
2710192500	27101925	2026-01-01	2100-12-31	烃基生物柴油	13	9.0	4602-03-23	7341-05-15
27101925001	27101925	2026-01-01	2100-12-31	烃基生物柴油	13	9.0	4602-03-23	7341-05-15
2710192600	27101926	2026-01-01	2100-12-31	其他柴油	13	9.0	4602-03-23	7341-05-15
27101926001	27101926	2026-01-01	2100-12-31	其他柴油	13	9.0	4602-03-23	7341-05-15
28499020	28499020	2026-01-01	2100-12-31	碳化钨(1C226、1C241	13	0.0	4602-03-23	7341-05-15
2909309010	29093090	2026-01-01	2100-12-31	甲氧滴滴涕,除草醚,氯	13,9	0.0	4602-03-23	7341-05-15
29093090102	29093090	2026-01-01	2100-12-31	按9％征税的氯苯甲醚	9	9.0	4602-03-23	7341-05-15
29093090103	29093090	2026-01-01	2100-12-31	按13％征税的氯苯甲醚	13	13.0	4602-03-23	7341-05-15
2918990010	29189900	2026-01-01	2100-12-31	2,4-滴及其盐和酯、2,	13,9	9.0	4602-03-23	7341-05-15
29189900101	29189900	2026-01-01	2100-12-31	按9％征税的2,4-滴及	9	9.0	4602-03-23	7341-05-15
29189900102	29189900	2026-01-01	2100-12-31	按13％征税的2,4-滴及	13	13.0	4602-03-23	7341-05-15
2924299002	29242990	2026-01-01	2100-12-31	氯虫酰肼,异丙甲草胺,	13,9	9.0	4602-03-23	7341-05-15
29242990021	29242990	2026-01-01	2100-12-31	按9％征税的氯虫酰肼,	9	9.0	4602-03-23	7341-05-15
29242990022	29242990	2026-01-01	2100-12-31	按13％征税的氯虫酰肼	13	13.0	4602-03-23	7341-05-15
2924299003	29242990	2026-01-01	2100-12-31	庚酰草胺,环丙草胺,环	13,9	9.0	4602-03-23	7341-05-15
29242990031	29242990	2026-01-01	2100-12-31	按9％征税的庚酰草胺,	9	9.0	4602-03-23	7341-05-15
29242990032	29242990	2026-01-01	2100-12-31	按13％征税的庚酰草胺	13	13.0	4602-03-23	7341-05-15
2926909011	29269090	2026-01-01	2100-12-31	甲氰菊酯,S-氰戊菊酯,	13,9	9.0	4602-03-23	7341-05-15
29269090111	29269090	2026-01-01	2100-12-31	按9％征税的甲氰菊酯,	9	9.0	4602-03-23	7341-05-15
29269090112	29269090	2026-01-01	2100-12-31	按13％征税的甲氰菊酯	13	13.0	4602-03-23	7341-05-15
2928000030	29280000	2026-01-01	2100-12-31	抑食肼,虫酰肼,丁酰肼	13,9	9.0	4602-03-23	7341-05-15
29280000302	29280000	2026-01-01	2100-12-31	按13％征税的抑食肼,	13	13.0	4602-03-23	7341-05-15
2931900032	29319000	2026-01-01	2100-12-31	三甲基锑、三乙基锑及	13	13.0	4602-03-23	7341-05-15
2933990027	29339900	2026-01-01	2100-12-31	抑芽丹,三唑磷,虫线磷	13,9	9.0	4602-03-23	7341-05-15
29339900271	29339900	2026-01-01	2100-12-31	按9％征税的抑芽丹,三	9	9.0	4602-03-23	7341-05-15
29339900272	29339900	2026-01-01	2100-12-31	按13％征税的抑芽丹,	13	13.0	4602-03-23	7341-05-15
3208202010	32082020	2026-01-01	2100-12-31	分散于或溶于非水介质	13	0.0	4602-03-23	7341-05-15
3208202020	32082020	2026-01-01	2100-12-31	同时满足以下指标的用	13	0.0	4602-03-23	7341-05-15
3208202090	32082020	2026-01-01	2100-12-31	其他分散于或溶于非水	13	0.0	4602-03-23	7341-05-15
3209100010	32091000	2026-01-01	2100-12-31	分散于或溶于水介质的	13	0.0	4602-03-23	7341-05-15
3209100020	32091000	2026-01-01	2100-12-31	同时满足以下指标的用	13	0.0	4602-03-23	7341-05-15
3209100090	32091000	2026-01-01	2100-12-31	其他分散于或溶于水介	13	0.0	4602-03-23	7341-05-15
38180012	38180012	2026-01-01	2100-12-31	7.5cm≤直径≤15.24cm	13	13.0	4602-03-23	7341-05-15
38180013	38180013	2026-01-01	2100-12-31	7.5cm≤直径≤15.24cm	13	13.0	4602-03-23	7341-05-15
39073000	39073000	2026-01-01	2100-12-31	初级形状的环氧树脂	13	13.0	4602-03-23	7341-05-15
62043910	62043910	2026-01-01	2100-12-31	丝制女式上衣	13	13.0	4602-03-23	7341-05-15
62044910	62044910	2026-01-01	2100-12-31	丝制女式连衣裙	13	13.0	4602-03-23	7341-05-15
76082091	76082091	2026-01-01	2100-12-31	外径超过10厘米壁厚不	13	0.0	4602-03-23	7341-05-15
8408209010	84082090	2026-01-01	2100-12-31	功率＜132.39kw农用拖	13,9	9.0	4602-03-23	7341-05-15
84082090101	84082090	2026-01-01	2100-12-31	油缸数在3缸以下(含),	9	9.0	4602-03-23	7341-05-15
84082090102	84082090	2026-01-01	2100-12-31	油缸数在4缸以上(含),	13	13.0	4602-03-23	7341-05-15
84798970	84798970	2026-01-01	2100-12-31	智能仿生机器人	13	13.0	4602-03-23	7341-05-15
85081110	85081110	2026-01-01	2100-12-31	清洁机器人	13	13.0	4602-03-23	7341-05-15
85081190	85081190	2026-01-01	2100-12-31	其他电动的真空吸尘器	13	13.0	4602-03-23	7341-05-15
85081910	85081910	2026-01-01	2100-12-31	其他清洁机器人	13	13.0	4602-03-23	7341-05-15
85081990	85081990	2026-01-01	2100-12-31	其他电动的真空吸尘器	13	13.0	4602-03-23	7341-05-15
85098030	85098030	2026-01-01	2100-12-31	电动牙刷	13	13.0	4602-03-23	7341-05-15
85176295	85176295	2026-01-01	2100-12-31	无线路由器	13	13.0	4602-03-23	7341-05-15
85381090	85381090	2026-01-01	2100-12-31	品目8537货品用的其他	13	13.0	4602-03-23	7341-05-15
8703322190	87033221	2026-01-01	2100-12-31	仅装有2＜排量≤2.5升	13	13.0	4602-03-23	7341-05-15
8703322210	87033222	2026-01-01	2100-12-31	仅装有2＜排量≤2.5升	13	13.0	4602-03-23	7341-05-15
8703322290	87033222	2026-01-01	2100-12-31	仅装有2＜排量≤2.5升	13	13.0	4602-03-23	7341-05-15
8703322310	87033223	2026-01-01	2100-12-31	仅装有2＜排量≤2.5升	13	13.0	4602-03-23	7341-05-15
87085079	87085079	2026-01-01	2100-12-31	未列名机动车用驱动桥	13	13.0	4602-03-23	7341-05-15
89011010	89011010	2026-01-01	2100-12-31	机动巡航船、游览船及	13	13.0	4602-03-23	7341-05-15
9202100091	92021000	2026-01-01	2100-12-31	计税价格15000美元及	13	13.0	4602-03-23	7341-05-15
30066010	30066010	2026-01-01	2100-12-31	以激素为基本成分的避	13	13.0	4602-03-23	7341-05-15
30066090	30066090	2026-01-01	2100-12-31	其他化学避孕药(以品	13	13.0	4602-03-23	7341-05-15
3926909020	39269090	2026-01-01	2100-12-31	聚氨酯制避孕套	13	13.0	4602-03-23	7341-05-15
40141000	40141000	2026-01-01	2100-12-31	硫化橡胶制避孕套	13	13.0	4602-03-23	7341-05-15
90189091	90189091	2026-01-01	2100-12-31	宫内节育器	13	13.0	4602-03-23	7341-05-15
1902301000	19023010	2026-01-01	2100-12-31	米粉干	13,9	9.0	4602-03-23	7341-05-15
19023010001	19023010	2026-01-01	2100-12-31	按9％征税的米粉干	9	9.0	4602-03-23	7341-05-15
19023010002	19023010	2026-01-01	2100-12-31	按13％征税的预包装螺	13	13.0	4602-03-23	7341-05-15
1211903100	12119031	2026-01-01	2100-12-31	鲜、冷、冻或干的枸杞	13,9	9.0	4602-03-23	7341-05-15
12119031001	12119031	2026-01-01	2100-12-31	按9％征税的鲜、冷、	9	9.0	4602-03-23	7341-05-15
12119031002	12119031	2026-01-01	2100-12-31	按13％征税的枸杞粉	13	13.0	4602-03-23	7341-05-15
0210990090	02109900	2026-01-01	2100-12-31	干、熏、盐制的其他肉	13,9	9.0	4602-03-23	7341-05-15
02109900901	02109900	2026-01-01	2100-12-31	按9％征税的干、熏、	9	9.0	4602-03-23	7341-05-15
02109900902	02109900	2026-01-01	2100-12-31	按13％征税的羊（鹿）	13	13.0	4602-03-23	7341-05-15
04109010	04109010	2026-01-01	2100-12-31	燕窝	13	13.0	4602-03-23	7341-05-15
31010011	31010011	2026-01-01	2100-12-31	未经化学处理的鸟粪	13	0.0	4602-03-23	7341-05-15
31023000	31023000	2026-01-01	2100-12-31	硝酸铵	13	0.0	4602-03-23	7341-05-15
28352510	28352510	2026-01-01	2100-12-31	饲料级的正磷酸氢钙(	13	13.0	4602-03-23	7341-05-15
0305710010	03057100	2026-01-01	2100-12-31	濒危鲨鱼鱼翅(不论是	13	0.0	4602-03-23	7341-05-15
0305710090	03057100	2026-01-01	2100-12-31	其他鲨鱼鱼翅(不论是	13	13.0	4602-03-23	7341-05-15
84431921	84431921	2026-01-01	2100-12-31	圆网印刷机(用品目844	13	13.0	4602-03-23	7341-05-15
84431922	84431922	2026-01-01	2100-12-31	平网印刷机(用品目844	13	13.0	4602-03-23	7341-05-15
3818009020	38180090	2026-01-01	2100-12-31	经掺杂用于电子工业的	13	13.0	4602-03-23	7341-05-15
3818009021	38180090	2026-01-01	2100-12-31	经掺杂用于电子工业的	13	0.0	4602-03-23	7341-05-15
38180090211	38180090	2026-01-01	2100-12-31	经掺杂用于电子工业的	13	0.0	4602-03-23	7341-05-15
38180090212	38180090	2026-01-01	2100-12-31	经掺杂用于电子工业的	13	13.0	4602-03-23	7341-05-15
3818009090	38180090	2026-01-01	2100-12-31	其他经掺杂用于工业的	13	13.0	4602-03-23	7341-05-15
2929909010	29299090	2026-01-01	2026-03-31	胺丙畏,胺草磷,抑草磷	13,9	0.0	4602-03-23	4611-02-12
29299090102	29299090	2026-01-01	2026-03-31	按9％征税的胺丙畏,胺	9	9.0	4602-03-23	4611-02-12
29299090103	29299090	2026-01-01	2026-03-31	按13％征税的胺丙畏,	13	13.0	4602-03-23	4611-02-12
38180014	38180014	2026-01-01	2026-03-31	直径在15.24厘米以上	13	9.0	4602-03-23	4611-02-12
38180015	38180015	2026-01-01	2026-03-31	直径在15.24厘米以上	13	9.0	4602-03-23	4611-02-12
38248900	38248900	2026-01-01	2026-03-31	含短链氯化石蜡的其他	13	13.0	4602-03-23	4611-02-12
2922499940	29224999	2025-11-15	2100-12-31	韦利西贝	13	13.0	4597-08-15	7341-05-15
2924199060	29241990	2025-11-15	2100-12-31	卡立普多	13	13.0	4597-08-15	7341-05-15
2933199040	29331990	2025-11-15	2100-12-31	舒拉诺龙	13	13.0	4597-08-15	7341-05-15
2933399013	29333990	2025-11-15	2100-12-31	丝右哌甲酯	13	13.0	4597-08-15	7341-05-15
2934999066	29349990	2025-11-15	2100-12-31	西博帕多、依替唑仑	13	13.0	4597-08-15	7341-05-15
2933399075	29333990	2025-11-10	2100-12-31	1-乙氧羰基-4-哌啶酮	13	13.0	4597-03-12	7341-05-15
2933399076	29333990	2025-11-10	2100-12-31	1-叔丁氧羰基-4-(4-氟	13	13.0	4597-03-12	7341-05-15
2933399077	29333990	2025-11-10	2100-12-31	4-(4-氟苯基氨基）哌	13	13.0	4597-03-12	7341-05-15
2933399078	29333990	2025-11-10	2100-12-31	4-(N-苯基氨基）哌啶	13	13.0	4597-03-12	7341-05-15
2934999015	29349990	2025-11-10	2100-12-31	1,4-二氧杂-8-氮杂螺	13	13.0	4597-03-12	7341-05-15
3824999996	38249999	2025-08-01	2100-12-31	锂离子电池用再生黑粉	13	13.0	4587-02-08	7341-05-15
8711900011	87119000	2025-07-09	2100-12-31	其他排气量等于250毫	13	13.0	4584-08-16	7341-05-15
8711900019	87119000	2025-07-09	2100-12-31	其他排气量<250毫升（	13	13.0	4584-08-16	7341-05-15
2926909013	29269090	2025-05-07	2100-12-31	氯氰菊酯(有效成分C	13,9	9.0	4578-06-23	7341-05-15
29269090131	29269090	2025-05-07	2100-12-31	按9％征税的氯氰菊酯,	9	9.0	4578-06-23	7341-05-15
29269090132	29269090	2025-05-07	2100-12-31	按13％征税的氯氰菊酯	13	13.0	4578-06-23	7341-05-15
3824999922	38249999	2025-04-04	2100-12-31	稀土金属钐、钆、铽、	13	0.0	4575-02-20	7341-05-15
3824999923	38249999	2025-03-06	2100-12-31	仲钨酸铵、氧化钨、碳	13	0.0	4572-02-22	7341-05-15
38249999231	38249999	2025-03-06	2100-12-31	仲钨酸铵、氧化钨、碳	13	0.0	4572-02-22	7341-05-15
38249999232	38249999	2025-03-06	2100-12-31	碲锌镉靶材	13	13.0	4572-02-22	7341-05-15
2841900041	28419000	2025-02-04	2100-12-31	锗酸铋	13	0.0	4569-05-03	7341-05-15
03021900	03021900	2025-01-01	2100-12-31	其他鲜或冷鲑科鱼	9	9.0	4565-09-27	7341-05-15
03031900	03031900	2025-01-01	2100-12-31	其他冻鲑科鱼	9	9.0	4565-09-27	7341-05-15
03061790	03061790	2025-01-01	2100-12-31	其他冻小虾及对虾	9	9.0	4565-09-27	7341-05-15
15141100	15141100	2025-01-01	2100-12-31	初榨的低芥子酸菜籽油	9	0.0	4565-09-27	7341-05-15
15141900	15141900	2025-01-01	2100-12-31	其他低芥子酸菜籽油	13,9	0.0	4565-09-27	7341-05-15
15149110	15149110	2025-01-01	2100-12-31	初榨的非低芥子酸菜籽	9	0.0	4565-09-27	7341-05-15
15149190	15149190	2025-01-01	2100-12-31	初榨的芥籽油	13	0.0	4565-09-27	7341-05-15
1602909090	16029090	2025-01-01	2100-12-31	制作或保藏的其他动物	13,9	9.0	4565-09-27	7341-05-15
16029090901	16029090	2025-01-01	2100-12-31	按9％征税的制作或保	9	9.0	4565-09-27	7341-05-15
16029090902	16029090	2025-01-01	2100-12-31	按13％征税的制作或保	13	13.0	4565-09-27	7341-05-15
20039011	20039011	2025-01-01	2100-12-31	非用醋制作的杏鲍菇罐	13	13.0	4565-09-27	7341-05-15
2003901910	20039019	2025-01-01	2100-12-31	非用醋制作的香菇罐头	13	13.0	4565-09-27	7341-05-15
2003901920	20039019	2025-01-01	2100-12-31	非用醋制作的濒危野生	13	0.0	4565-09-27	7341-05-15
2003901990	20039019	2025-01-01	2100-12-31	非用醋制作的其他蘑菇	13	13.0	4565-09-27	7341-05-15
20091200	20091200	2025-01-01	2100-12-31	白利糖度值不超过20的	13	13.0	4565-09-27	7341-05-15
20091900	20091900	2025-01-01	2100-12-31	白利糖度值超过20的非	13	13.0	4565-09-27	7341-05-15
21069040	21069040	2025-01-01	2100-12-31	椰浆	13	13.0	4565-09-27	7341-05-15
2309901000	23099010	2025-01-01	2100-12-31	添加剂预混合饲料	13,9	9.0	4565-09-27	7341-05-15
23099010001	23099010	2025-01-01	2100-12-31	按9％征税的添加剂预	9	9.0	4565-09-27	7341-05-15
23099010002	23099010	2025-01-01	2100-12-31	按13％征税的添加剂预	13	13.0	4565-09-27	7341-05-15
25309092	25309092	2025-01-01	2100-12-31	锂辉石	13	0.0	4565-09-27	7341-05-15
26159090	26159090	2025-01-01	2100-12-31	铌、钽、钒精矿及其矿	13	0.0	4565-09-27	7341-05-15
26180010	26180010	2025-01-01	2100-12-31	主要含锰的冶炼钢铁产	13	0.0	4565-09-27	7341-05-15
26209990	26209990	2025-01-01	2100-12-31	含其他金属及其化合物	13	0.0	4565-09-27	7341-05-15
2710192410	27101924	2025-01-01	2100-12-31	低硫船用燃料油（硫含	13	0.0	4565-09-27	7341-05-15
27101924101	27101924	2025-01-01	2100-12-31	低硫船用燃料油（硫含	13	0.0	4565-09-27	7341-05-15
27101924102	27101924	2025-01-01	2100-12-31	低硫的5-7号燃料油（	13	13.0	4565-09-27	7341-05-15
2710192490	27101924	2025-01-01	2100-12-31	其他燃料油,不含生物	13	0.0	4565-09-27	7341-05-15
27101924901	27101924	2025-01-01	2100-12-31	其他燃料油,不含生物	13	0.0	4565-09-27	7341-05-15
27101924902	27101924	2025-01-01	2100-12-31	其他5-7号燃料油,不含	13	13.0	4565-09-27	7341-05-15
2710199920	27101999	2025-01-01	2100-12-31	蜡油,不含生物柴油	13	0.0	4565-09-27	7341-05-15
2710199990	27101999	2025-01-01	2100-12-31	其他石油及从沥青矿物	13	0.0	4565-09-27	7341-05-15
28273200	28273200	2025-01-01	2100-12-31	三氯化铝	13	0.0	4565-09-27	7341-05-15
2843900031	28439000	2025-01-01	2100-12-31	抗癌药原料（奥沙利铂	13	0.0	4565-09-27	7341-05-15
2843900060	28439000	2025-01-01	2100-12-31	二氯双[三[4-(3,3,4,4	13	0.0	4565-09-27	7341-05-15
29011010	29011010	2025-01-01	2100-12-31	饱和乙烷	13	13.0	4565-09-27	7341-05-15
29011090	29011090	2025-01-01	2100-12-31	其他饱和无环烃	13	13.0	4565-09-27	7341-05-15
2903890050	29038900	2025-01-01	2100-12-31	毒杀芬,六溴环十二烷,	13	0.0	4565-09-27	7341-05-15
29038900501	29038900	2025-01-01	2100-12-31	毒杀芬	13	0.0	4565-09-27	7341-05-15
29038900502	29038900	2025-01-01	2100-12-31	六溴环十二烷,得克隆	13	13.0	4565-09-27	7341-05-15
2903999020	29039990	2025-01-01	2100-12-31	多氯联苯、多溴联苯，	13	13.0	4565-09-27	7341-05-15
2904990020	29049900	2025-01-01	2100-12-31	氯硝丙烷,四氯硝基苯,	13,9	0.0	4565-09-27	7341-05-15
2905399091	29053990	2025-01-01	2100-12-31	抗癌药原料（白消安）	13	13.0	4565-09-27	7341-05-15
2906299010	29062990	2025-01-01	2100-12-31	三氯杀螨醇（CAS号115	13,9	9.0	4565-09-27	7341-05-15
29062990101	29062990	2025-01-01	2100-12-31	按9％征税的三氯杀螨	9	9.0	4565-09-27	7341-05-15
29062990102	29062990	2025-01-01	2100-12-31	按13％征税的三氯杀螨	13	13.0	4565-09-27	7341-05-15
2908199010	29081990	2025-01-01	2100-12-31	格螨酯,双氯酚	13,9	0.0	4565-09-27	7341-05-15
2908999010	29089990	2025-01-01	2100-12-31	芬螨酯,消螨酚,戊硝酚	13,9	0.0	4565-09-27	7341-05-15
29089990101	29089990	2025-01-01	2100-12-31	芬螨酯,消螨酚,戊硝酚	13,9	0.0	4565-09-27	7341-05-15
29089990102	29089990	2025-01-01	2100-12-31	壬菌铜	13	13.0	4565-09-27	7341-05-15
2909199010	29091990	2025-01-01	2100-12-31	八氯二丙醚,二氯异丙	13,9	9.0	4565-09-27	7341-05-15
29091990101	29091990	2025-01-01	2100-12-31	按9％征税的八氯二丙	9	9.0	4565-09-27	7341-05-15
29091990102	29091990	2025-01-01	2100-12-31	按13％征税的八氯二丙	13	13.0	4565-09-27	7341-05-15
29093090101	29093090	2025-01-01	2100-12-31	甲氧滴滴涕,除草醚	13,9	0.0	4565-09-27	7341-05-15
2909309020	29093090	2025-01-01	2100-12-31	四溴二苯醚,五溴二苯	13	13.0	4565-09-27	7341-05-15
2914399020	29143990	2025-01-01	2100-12-31	杀鼠酮,鼠完,敌鼠	13,9	0.0	4565-09-27	7341-05-15
29143990201	29143990	2025-01-01	2100-12-31	鼠完	13,9	0.0	4565-09-27	7341-05-15
29143990202	29143990	2025-01-01	2100-12-31	按9％征税的杀鼠酮,敌	9	9.0	4565-09-27	7341-05-15
29143990203	29143990	2025-01-01	2100-12-31	按13％征税的杀鼠酮,	13	13.0	4565-09-27	7341-05-15
